ts_code,symbol,name,area,industry,cnspell,market,list_date,act_name,act_ent_type
600629.SH,600629,华建集团,上海,建筑工程,HJJT,主板,19930209,上海市国有资产监督管理委员会,地方国有企业
600630.SH,600630,龙头股份,上海,服饰,LTGF,主板,19930209,上海市国有资产监督管理委员会,地方国有企业
600633.SH,600633,浙数文化,浙江,互联网,ZSWH,主板,19930304,浙江日报报业集团(浙江日报社),地方国有企业
600635.SH,600635,大众公用,上海,供气供热,DZGY,主板,19930304,上海大众职工持股会,其他
600636.SH,600636,*ST国化,上海,文教休闲,*STGH,主板,19930316,国务院国有资产监督管理委员会,中央企业
600637.SH,600637,东方明珠,上海,影视音像,DFMZ,主板,19930316,上海市国有资产监督管理委员会,地方国有企业
600638.SH,600638,新黄浦,上海,区域地产,XHP,主板,19930326,北京国际信托有限公司,地方国有企业
600639.SH,600639,浦东金桥,上海,园区开发,PDJQ,主板,19930326,上海市浦东新区国有资产监督管理委员会,地方国有企业
600640.SH,600640,国脉文化,上海,影视音像,GMWH,主板,19930407,国务院国有资产监督管理委员会,中央企业
600641.SH,600641,先导基电,上海,半导体,XDJD,主板,19930407,朱世会,民营企业
600642.SH,600642,申能股份,上海,火力发电,SNGF,主板,19930416,上海市国有资产监督管理委员会,地方国有企业
600643.SH,600643,爱建集团,上海,多元金融,AJJT,主板,19930426,王均金,民营企业
600644.SH,600644,乐山电力,四川,水力发电,LSDL,主板,19930426,无实际控制人,其他
600645.SH,600645,中源协和,天津,医疗保健,ZYXH,主板,19930504,陈春梅,民营企业
600648.SH,600648,外高桥,上海,园区开发,WGQ,主板,19930504,上海市浦东新区国有资产监督管理委员会,地方国有企业
600649.SH,600649,城投控股,上海,区域地产,CTKG,主板,19930518,上海市国有资产监督管理委员会,地方国有企业
600650.SH,600650,锦江在线,上海,公共交通,JJZX,主板,19930607,上海市国有资产监督管理委员会,地方国有企业
600651.SH,600651,飞乐音响,上海,电器仪表,FLYX,主板,19901219,上海市国有资产监督管理委员会,地方国有企业
600653.SH,600653,申华控股,辽宁,汽车服务,SHKG,主板,19901219,辽宁省沈阳市人民政府国有资产监督管理委员会,地方国有企业
600654.SH,600654,中安科,湖北,仓储物流,ZAK,主板,19901219,涂国身,民营企业
600655.SH,600655,豫园股份,上海,百货,YYGF,主板,19920902,郭广昌,民营企业
600657.SH,600657,信达地产,北京,全国地产,XDDC,主板,19930524,中央汇金投资有限责任公司,中央企业
600658.SH,600658,电子城,北京,园区开发,DZC,主板,19930524,北京市人民政府国有资产监督管理委员会,地方国有企业
600660.SH,600660,福耀玻璃,福建,汽车配件,FYBL,主板,19930610,曹德旺,外资
600661.SH,600661,昂立教育,上海,文教休闲,ALJY,主板,19930614,周传有,民营企业
600662.SH,600662,外服控股,上海,文教休闲,WFKG,主板,19930614,东浩兰生(集团)有限公司,地方国有企业
600663.SH,600663,陆家嘴,上海,园区开发,LJZ,主板,19930628,上海市浦东新区国有资产监督管理委员会,地方国有企业
600664.SH,600664,哈药股份,黑龙江,化学制药,HYGF,主板,19930629,无实际控制人,其他
600665.SH,600665,天地源,陕西,全国地产,TDY,主板,19930709,西安高新技术产业开发区管理委员会,地方国有企业
600666.SH,600666,奥瑞德,黑龙江,元器件,ARD,主板,19930712,无实际控制人,其他
600667.SH,600667,太极实业,江苏,半导体,TJSY,主板,19930728,无锡市人民政府国有资产监督管理委员会,地方国有企业
600668.SH,600668,尖峰集团,浙江,水泥,JFJT,主板,19930728,金华市人民政府国有资产监督管理委员会,地方国有企业
600671.SH,600671,天目药业,浙江,中成药,TMYY,主板,19930823,青岛市崂山区财政局,地方国有企业
600673.SH,600673,东阳光,广东,综合类,DYG,主板,19930917,张寓帅,民营企业
600674.SH,600674,川投能源,四川,水力发电,CTNY,主板,19930924,四川省政府国有资产监督管理委员会,地方国有企业
600675.SH,600675,中华企业,上海,区域地产,ZHQY,主板,19930924,上海市国有资产监督管理委员会,地方国有企业
600676.SH,600676,交运股份,上海,汽车配件,JYGF,主板,19930928,上海市国有资产监督管理委员会,地方国有企业
600678.SH,600678,四川金顶,四川,水泥,SCJD,主板,19931008,洛阳市人民政府办公室,地方国有企业
600679.SH,600679,上海凤凰,上海,文教休闲,SHFH,主板,19931008,上海市国有资产监督管理委员会,地方国有企业
600681.SH,600681,百川能源,湖北,供气供热,BCNY,主板,19931018,王东海,民营企业
600682.SH,600682,南京新百,江苏,生物制药,NJXB,主板,19931018,袁亚非,民营企业
600683.SH,600683,京投发展,北京,区域地产,JTFZ,主板,19931025,北京市人民政府国有资产监督管理委员会,地方国有企业
600684.SH,600684,珠江股份,广东,区域地产,ZJGF,主板,19931028,广州市人民政府国有资产监督管理委员会,地方国有企业
600685.SH,600685,中船防务,广东,船舶,ZCFW,主板,19931028,国务院国有资产监督管理委员会,中央企业
600686.SH,600686,金龙汽车,福建,汽车整车,JLQC,主板,19931108,福建省人民政府国有资产监督管理委员会,地方国有企业
600688.SH,600688,上海石化,上海,石油加工,SHSH,主板,19931108,国务院国有资产监督管理委员会,中央企业
600689.SH,600689,上海三毛,上海,综合类,SHSM,主板,19931108,重庆市国有资产监督管理委员会,地方国有企业
600690.SH,600690,海尔智家,山东,家用电器,HEZJ,主板,19931119,海尔集团公司,集体企业
600691.SH,600691,潞化科技,山西,农药化肥,LHKJ,主板,19931119,山西省人民政府国有资产监督管理委员会,地方国有企业
600692.SH,600692,亚通股份,上海,区域地产,YTGF,主板,19931119,上海市崇明区人民政府国有资产监督管理委员会,地方国有企业
600693.SH,600693,东百集团,福建,百货,DBJT,主板,19931122,施文义,外资
600694.SH,600694,大商股份,辽宁,百货,DSGF,主板,19931122,牛钢,民营企业
600696.SH,600696,*ST岩石,上海,白酒,*STYS,主板,19931206,韩啸,民营企业
600697.SH,600697,欧亚集团,吉林,百货,OYJT,主板,19931206,长春市人民政府国有资产监督管理委员会,地方国有企业
600698.SH,600698,湖南天雁,湖南,汽车配件,HNTY,主板,19931206,国务院国有资产监督管理委员会,中央企业
600699.SH,600699,均胜电子,浙江,汽车配件,JSDZ,主板,19931206,王剑峰,民营企业
600702.SH,600702,舍得酒业,四川,白酒,SDJY,主板,19960524,郭广昌,民营企业
600703.SH,600703,三安光电,湖北,半导体,SAGD,主板,19960528,林秀成,民营企业
600704.SH,600704,物产中大,浙江,仓储物流,WCZD,主板,19960606,浙江省人民政府国有资产监督管理委员会,地方国有企业
600706.SH,600706,曲江文旅,陕西,旅游景点,QJWL,主板,19960516,西安曲江新区管理委员会,地方国有企业
600707.SH,600707,彩虹股份,陕西,元器件,CHGF,主板,19960520,咸阳市国有资产监督管理委员会,地方国有企业
600708.SH,600708,光明地产,上海,全国地产,GMDC,主板,19960606,上海市国有资产监督管理委员会,地方国有企业
600710.SH,600710,苏美达,江苏,商贸代理,SMD,主板,19960701,中国机械工业集团有限公司,中央企业
600711.SH,600711,盛屯矿业,福建,小金属,STKY,主板,19960531,姚雄杰,民营企业
600712.SH,600712,南宁百货,广西,百货,NNBH,主板,19960626,广西壮族自治区南宁市人民政府国有资产监督管理委员会,地方国有企业
600713.SH,600713,南京医药,江苏,医药商业,NJYY,主板,19960701,南京市人民政府国有资产监督管理委员会,地方国有企业
600714.SH,600714,金瑞矿业,青海,化工原料,JRKY,主板,19960606,国家电力投资集团有限公司,中央企业
600715.SH,600715,文投控股,北京,影视音像,WTKG,主板,19960701,首都文化科技集团有限公司,地方国有企业
600716.SH,600716,凤凰股份,江苏,区域地产,FHGF,主板,19960702,江苏省人民政府,地方国有企业
600717.SH,600717,天津港,天津,港口,TJG,主板,19960614,天津市人民政府国有资产监督管理委员会,地方国有企业
600718.SH,600718,东软集团,辽宁,软件服务,DRJT,主板,19960618,无实际控制人,其他
600719.SH,600719,大连热电,辽宁,供气供热,DLRD,主板,19960716,大连市人民政府国有资产监督管理委员会,地方国有企业
600720.SH,600720,中交设计,甘肃,建筑工程,ZJSJ,主板,19960716,中国交通建设集团有限公司,中央企业
600721.SH,600721,百花医药,新疆,生物制药,BHYY,主板,19960626,米在齐,民营企业
600722.SH,600722,金牛化工,河北,化工原料,JNHG,主板,19960626,河北省人民政府国有资产监督管理委员会,地方国有企业
600724.SH,600724,宁波富达,浙江,综合类,NBFD,主板,19960716,宁波市人民政府国有资产监督管理委员会,地方国有企业
600725.SH,600725,云维股份,云南,商贸代理,YWGF,主板,19960702,云南省人民政府国有资产监督管理委员会,地方国有企业
600726.SH,600726,华电能源,黑龙江,火力发电,HDNY,主板,19960701,国务院国有资产监督管理委员会,中央企业
600727.SH,600727,鲁北化工,山东,化工原料,LBHG,主板,19960702,无棣县财政局,地方国有企业
600728.SH,600728,佳都科技,广东,软件服务,JDKJ,主板,19960716,刘伟,外资
600729.SH,600729,重庆百货,重庆,百货,CQBH,主板,19960702,无实际控制人,其他
600730.SH,600730,中国高科,北京,文教休闲,ZGGK,主板,19960726,东阳市人民政府国有资产监督管理办公室,地方国有企业
600731.SH,600731,湖南海利,湖南,农药化肥,HNHL,主板,19960802,湖南省人民政府国有资产监督管理委员会,地方国有企业
600732.SH,600732,爱旭股份,上海,电气设备,AXGF,主板,19960816,陈刚,民营企业
600733.SH,600733,北汽蓝谷,北京,汽车整车,BQLG,主板,19960816,北京市人民政府国有资产监督管理委员会,地方国有企业
600734.SH,600734,实达集团,福建,软件服务,SDJT,主板,19960808,福建省人民政府国有资产监督管理委员会,地方国有企业
600735.SH,600735,ST新华锦,山东,服饰,STXHJ,主板,19960726,张建华,民营企业
600736.SH,600736,苏州高新,江苏,园区开发,SZGX,主板,19960815,苏州国家高新技术产业开发区管理委员会(苏州市虎丘区人民政府),地方国有企业
600737.SH,600737,中粮糖业,新疆,食品,ZLTY,主板,19960731,国务院国有资产监督管理委员会,中央企业
600738.SH,600738,丽尚国潮,甘肃,百货,LSGC,主板,19960802,丽水经济技术开发区管理委员会,地方国有企业
600739.SH,600739,辽宁成大,辽宁,生物制药,LNCD,主板,19960819,无实际控制人,其他
600740.SH,600740,山西焦化,山西,焦炭加工,SXJH,主板,19960808,山西省人民政府国有资产监督管理委员会,地方国有企业
600741.SH,600741,华域汽车,上海,汽车配件,HYQC,主板,19960826,上海市国有资产监督管理委员会,地方国有企业
600742.SH,600742,富维股份,吉林,汽车配件,FWGF,主板,19960826,吉林省人民政府国有资产监督管理委员会,地方国有企业
600743.SH,600743,华远控股,北京,区域地产,HYKG,主板,19960909,北京市西城区人民政府国有资产监督管理委员会,地方国有企业
600744.SH,600744,华银电力,湖南,火力发电,HYDL,主板,19960905,国务院国有资产监督管理委员会,中央企业
600745.SH,600745,闻泰科技,湖北,半导体,WTKJ,主板,19960828,张学政,民营企业
600746.SH,600746,江苏索普,江苏,化工原料,JSSP,主板,19960918,江苏省镇江市人民政府国有资产监督管理委员会,地方国有企业
600748.SH,600748,上实发展,上海,全国地产,SSFZ,主板,19960925,上海市国有资产监督管理委员会,地方国有企业
600749.SH,600749,西藏旅游,西藏,旅游景点,XZLY,主板,19961015,王玉锁,民营企业
600750.SH,600750,华润江中,江西,中成药,HRJZ,主板,19960923,国务院国有资产监督管理委员会,中央企业
600751.SH,600751,海航科技,天津,水运,HHKJ,主板,19960909,无实际控制人,其他
600753.SH,600753,*ST海钦,福建,商贸代理,*STHQ,主板,19960927,钟仁海,民营企业
600754.SH,600754,锦江酒店,上海,酒店餐饮,JJJD,主板,19961011,上海市国有资产监督管理委员会,地方国有企业
600755.SH,600755,厦门国贸,福建,仓储物流,XMGM,主板,19961003,厦门市人民政府国有资产监督管理委员会,地方国有企业
600756.SH,600756,浪潮软件,山东,软件服务,LCRJ,主板,19960923,山东省人民政府国有资产监督管理委员会,地方国有企业
600757.SH,600757,长江传媒,湖北,出版业,CJCM,主板,19961003,湖北省国有文化资产监督管理与产业发展领导小组办公室,地方国有企业
600758.SH,600758,辽宁能源,辽宁,煤炭开采,LNNY,主板,19961029,辽宁省人民政府国有资产监督管理委员会,地方国有企业
600759.SH,600759,洲际油气,海南,石油开采,ZJYQ,主板,19961008,HUI Ling(许玲),民营企业
600760.SH,600760,中航沈飞,山东,航空,ZHSF,主板,19961011,国务院国有资产监督管理委员会,中央企业
600761.SH,600761,安徽合力,安徽,工程机械,AHHL,主板,19961009,安徽省人民政府国有资产监督管理委员会,地方国有企业
600763.SH,600763,通策医疗,浙江,医疗保健,TCYL,主板,19961030,吕建明,民营企业
600764.SH,600764,中国海防,北京,船舶,ZGHF,主板,19961104,国务院国有资产监督管理委员会,中央企业
600765.SH,600765,中航重机,贵州,航空,ZHZJ,主板,19961106,中国航空工业集团有限公司,中央企业
600768.SH,600768,宁波富邦,浙江,铝,NBFB,主板,19961111,宋汉平,民营企业
600769.SH,600769,祥龙电业,湖北,水务,XLDY,主板,19961101,武汉东湖新技术开发区管理委员会,地方国有企业
600770.SH,600770,综艺股份,江苏,综合类,ZYGF,主板,19961120,昝圣达,民营企业
600771.SH,600771,广誉远,山西,中成药,GYY,主板,19961105,山西省人民政府国有资产监督管理委员会,地方国有企业
600773.SH,600773,西藏城投,西藏,区域地产,XZCT,主板,19961108,上海市静安区国有资产监督管理委员会(上海市静安区集体资产监督管理委员会),地方国有企业
